x,p_exact,rho_exact,v_exact,T_exact
1.194,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.1950000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.1959999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.197,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.1980000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.1989999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2000000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2010000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.202,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2030000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2039999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.205,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2060000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2069999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2080000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2090000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.21,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2110000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2119999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.213,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2140000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2149999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2160000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2170000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.218,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2190000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2199999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.221,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2220000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2229999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2240000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2250000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.226,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2270000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2279999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.229,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2300000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2309999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2320000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2330000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.234,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2350000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2359999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.237,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2380000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2389999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2400000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2410000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.242,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2430000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2439999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.245,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2460000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2469999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2480000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2490000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.25,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2510000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2519999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2530000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2540000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.255,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2560000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2570000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.258,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2590000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2599999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2610000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2620000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.263,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2640000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2650000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.266,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2670000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2679999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2690000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2700000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.271,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2720000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2729999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.274,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2750000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2759999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2770000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2780000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.279,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2800000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2809999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.282,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2830000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2839999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2850000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2860000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.287,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2880000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2889999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.29,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2910000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2919999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2930000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2940000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.295,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2960000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2969999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.298,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2990000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.2999999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3010000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3020000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.303,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3040000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3049999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.306,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3070000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3079999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3090000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3100000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.311,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3120000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3129999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.314,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3150000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3159999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3170000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3180000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.319,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3200000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3209999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.322,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3230000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3239999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3250000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3260000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.327,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3280000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3289999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.33,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3310000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3319999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3330000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3340000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.335,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3360000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3369999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.338,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3390000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3399999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3410000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3420000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.343,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3440000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3449999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.346,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3470000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3479999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3490000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3500000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.351,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3520000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3529999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.354,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3550000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3559999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3570000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3580000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.359,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3600000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3609999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.362,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3630000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3639999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3650000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3660000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.367,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3680000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3689999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.37,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3710000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3719999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3730000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3740000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.375,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3760000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3769999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3780000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3790000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.38,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3810000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3820000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.383,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3840000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3849999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3860000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3870000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.388,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3890000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3900000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.391,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3920000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3929999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3940000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3950000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.396,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3970000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.3980000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.399,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4000000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4009999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4020000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4030000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.404,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4050000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4059999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.407,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4080000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4089999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4100000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4110000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.412,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4130000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4139999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.415,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4160000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4169999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4180000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4190000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.42,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4210000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4219999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.423,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4240000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4249999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4260000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4270000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.428,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4290000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4299999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.431,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4320000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4329999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4340000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4350000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.436,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4370000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4379999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.439,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4400000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4409999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4420000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4430000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.444,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4450000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4459999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.447,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4480000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4489999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4500000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4510000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.452,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4530000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4539999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.455,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4560000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4569999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4580000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4590000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.46,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4610000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4619999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.463,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4640000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4649999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4660000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4670000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.468,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4690000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4699999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.471,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4720000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4729999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4740000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4750000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.476,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4770000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4779999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.479,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4800000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4809999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4820000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4830000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.484,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4850000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4859999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.487,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4880000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4889999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4900000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4910000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.492,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4930000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4939999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.495,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4960000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4969999999999999,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4980000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.4990000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5010000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5019999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5030000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5040000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.505,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5060000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5070000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.508,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5090000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5099999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5110000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5120000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.513,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5140000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5150000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.516,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5170000000000003,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5179999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5190000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5200000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.521,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5220000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5230000000000006,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.524,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5250000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5259999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5270000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5280000000000005,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.529,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5300000000000002,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5309999999999997,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.532,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5330000000000004,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5339999999999998,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
1.5350000000000001,30313.00563243369,0.4261922064328938,293.33008943750986,247.7490705307984
